time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
7.87,-43.4809,-21.7405,68.1304,-1.85185,-0.925924,-26.0993,1.56386,0.781931,-7.38033,0.22164,0.436091,-0.872181,0,0.0601862,-0.120372,0,-0.0934754,0.186951,0,0.0231329,0.720457,0.360228,1.57997,0.21786,0.10893,-0.124179,
7.88,-43.4993,-21.7496,67.8687,-1.83624,-0.918118,-26.1729,1.56118,0.780589,-7.36481,0.220993,0.436156,-0.872313,0,0.059302,-0.118604,0,-0.0884212,0.176842,0,0.0228013,0.720932,0.360466,1.58759,0.215775,0.107887,-0.122481,
7.89,-43.5175,-21.7588,67.6062,-1.82065,-0.910327,-26.2464,1.55829,0.779143,-7.34918,0.220356,0.436221,-0.872442,0,0.0584707,-0.116941,0,-0.0831277,0.166255,0,0.0224599,0.721405,0.360702,1.59521,0.213566,0.106783,-0.120727,
7.9,-43.5356,-21.7678,67.343,-1.8051,-0.902551,-26.3198,1.5552,0.777599,-7.33346,0.219727,0.436284,-0.872569,0,0.0576946,-0.115389,0,-0.0776164,0.155233,0,0.0221098,0.721874,0.360937,1.60284,0.211245,0.105623,-0.118924,
7.91,-43.5534,-21.7767,67.0791,-1.78958,-0.894791,-26.393,1.55194,0.775968,-7.31765,0.219105,0.436347,-0.872694,0,0.0569755,-0.113951,0,-0.0719097,0.143819,0,0.0217523,0.72234,0.36117,1.61048,0.208822,0.104411,-0.117077,
7.92,-43.5712,-21.7856,66.8145,-1.7741,-0.887049,-26.466,1.54852,0.774259,-7.30178,0.218491,0.436408,-0.872817,0,0.0563152,-0.11263,0,-0.0660314,0.132063,0,0.0213887,0.722804,0.361402,1.61812,0.206307,0.103154,-0.115195,
7.93,-43.5888,-21.7944,66.5491,-1.75865,-0.879324,-26.5388,1.54496,0.772482,-7.28585,0.217883,0.436469,-0.872939,0,0.0557151,-0.11143,0,-0.060006,0.120012,0,0.0210202,0.723264,0.361632,1.62576,0.203714,0.101857,-0.113284,
7.94,-43.6062,-21.8031,66.283,-1.74323,-0.871617,-26.6115,1.54129,0.770646,-7.26988,0.217281,0.436529,-0.873059,0,0.0551765,-0.110353,0,-0.053859,0.107718,0,0.0206483,0.723722,0.361861,1.63341,0.201053,0.100526,-0.111351,
7.95,-43.6235,-21.8117,66.0161,-1.72786,-0.86393,-26.6841,1.53753,0.768763,-7.25387,0.216684,0.436589,-0.873177,0,0.0547003,-0.109401,0,-0.0476168,0.0952337,0,0.0202742,0.724178,0.362089,1.64107,0.198338,0.0991689,-0.109404,
7.96,-43.6406,-21.8203,65.7485,-1.71252,-0.856261,-26.7564,1.53369,0.766843,-7.23785,0.216091,0.436647,-0.873295,0,0.0542873,-0.108575,0,-0.0413064,0.0826128,0,0.0198993,0.724631,0.362315,1.64873,0.195581,0.0977907,-0.10745,
7.97,-43.6576,-21.8288,65.4803,-1.69722,-0.848612,-26.8287,1.5298,0.764898,-7.22181,0.215502,0.436706,-0.873411,0,0.0539377,-0.107875,0,-0.0349552,0.0699105,0,0.0195251,0.725081,0.362541,1.6564,0.192797,0.0963986,-0.105495,
7.98,-43.6744,-21.8372,65.2113,-1.68197,-0.840983,-26.9007,1.52588,0.76294,-7.20579,0.214917,0.436763,-0.873527,0,0.0536518,-0.107304,0,-0.0285913,0.0571825,0,0.0191528,0.725529,0.362764,1.66407,0.189999,0.0949993,-0.103549,
7.99,-43.6911,-21.8455,64.9415,-1.66675,-0.833373,-26.9726,1.52196,0.760978,-7.18978,0.214333,0.436821,-0.873641,0,0.0534294,-0.106859,0,-0.0222427,0.0444854,0,0.0187838,0.725974,0.362987,1.67174,0.1872,0.0935998,-0.101617,
8,-43.7076,-21.8538,64.6711,-1.65157,-0.825783,-27.0444,1.51805,0.759026,-7.1738,0.213751,0.436878,-0.873755,0,0.05327,-0.10654,0,-0.015938,0.031876,0,0.0184195,0.726417,0.363209,1.67942,0.184414,0.0922069,-0.0997081,
8.01,-43.724,-21.862,64.3999,-1.63642,-0.818212,-27.1159,1.51419,0.757095,-7.15786,0.213171,0.436934,-0.873869,0,0.053173,-0.106346,0,-0.00970554,0.0194111,0,0.0180613,0.726858,0.363429,1.6871,0.181656,0.0908278,-0.0978288,
8.02,-43.7402,-21.8701,64.128,-1.62132,-0.81066,-27.1874,1.51039,0.755196,-7.14198,0.21259,0.436991,-0.873982,0,0.0531372,-0.106274,0,-0.00357365,0.0071473,0,0.0177103,0.727296,0.363648,1.69479,0.178939,0.0894695,-0.0959864,
8.03,-43.7562,-21.8781,63.8555,-1.60625,-0.803127,-27.2586,1.50668,0.753341,-7.12616,0.212009,0.437047,-0.874095,0,0.0531615,-0.106323,0,0.00242958,-0.00485916,0,0.0173679,0.727732,0.363866,1.70248,0.176277,0.0881387,-0.094188,
8.04,-43.7721,-21.8861,63.5822,-1.59122,-0.795611,-27.3297,1.50308,0.751541,-7.11042,0.211427,0.437104,-0.874207,0,0.0532443,-0.106489,0,0.00827646,-0.0165529,0,0.0170354,0.728165,0.364082,1.71018,0.173685,0.0868426,-0.0924402,
8.05,-43.7879,-21.894,63.3082,-1.57623,-0.788113,-27.4007,1.49962,0.749809,-7.09477,0.210844,0.43716,-0.87432,0,0.0533837,-0.106767,0,0.0139398,-0.0278796,0,0.0167139,0.728595,0.364297,1.71788,0.171176,0.0855878,-0.0907499,
8.06,-43.8035,-21.9018,63.0334,-1.56126,-0.780632,-27.4715,1.49631,0.748154,-7.07922,0.210258,0.437217,-0.874433,0,0.0535776,-0.107155,0,0.0193931,-0.0387863,0,0.0164045,0.729022,0.364511,1.72558,0.168762,0.084381,-0.0891231,
8.07,-43.819,-21.9095,62.758,-1.54633,-0.773166,-27.5421,1.49317,0.746587,-7.06378,0.20967,0.437273,-0.874546,0,0.0538237,-0.107647,0,0.0246107,-0.0492214,0,0.0161085,0.729447,0.364724,1.73329,0.166457,0.0832286,-0.0875661,
8.08,-43.8343,-21.9171,62.4819,-1.53143,-0.765715,-27.6126,1.49024,0.745119,-7.04846,0.209078,0.43733,-0.874659,0,0.0541194,-0.108239,0,0.0295677,-0.0591354,0,0.0158267,0.729869,0.364935,1.741,0.164274,0.082137,-0.0860846,
8.09,-43.8495,-21.9247,62.2051,-1.51655,-0.758277,-27.6829,1.48752,0.74376,-7.03327,0.208483,0.437387,-0.874773,0,0.0544618,-0.108924,0,0.0342404,-0.0684808,0,0.0155601,0.730288,0.365144,1.74871,0.162224,0.081112,-0.084684,
8.1,-43.8645,-21.9322,61.9275,-1.5017,-0.750852,-27.7531,1.48504,0.742519,-7.01822,0.207883,0.437444,-0.874887,0,0.0548479,-0.109696,0,0.0386064,-0.0772127,0,0.0153098,0.730703,0.365352,1.75643,0.160319,0.0801595,-0.0833692,
8.11,-43.8793,-21.9397,61.6493,-1.48688,-0.743438,-27.8231,1.48281,0.741404,-7.00331,0.207279,0.437501,-0.875002,0,0.0552743,-0.110549,0,0.0426443,-0.0852885,0,0.0150764,0.731116,0.365558,1.76415,0.15857,0.0792848,-0.0821449,
8.12,-43.8941,-21.947,61.3704,-1.47207,-0.736034,-27.893,1.48085,0.740425,-6.98855,0.206669,0.437559,-0.875117,0,0.0557376,-0.111475,0,0.0463344,-0.0926688,0,0.0148607,0.731524,0.365762,1.77187,0.156986,0.0784931,-0.0810154,
8.13,-43.9086,-21.9543,61.0907,-1.45728,-0.728638,-27.9628,1.47918,0.739589,-6.97395,0.206054,0.437617,-0.875233,0,0.0562342,-0.112468,0,0.0496585,-0.099317,0,0.0146634,0.731929,0.365965,1.7796,0.155578,0.077789,-0.0799843,
8.14,-43.9231,-21.9615,60.8104,-1.4425,-0.721249,-28.0324,1.47781,0.738904,-6.95952,0.205433,0.437675,-0.87535,0,0.0567602,-0.11352,0,0.0526,-0.1052,0,0.014485,0.732331,0.366165,1.78733,0.154354,0.0771769,-0.0790549,
8.15,-43.9373,-21.9687,60.5294,-1.42773,-0.713865,-28.1018,1.47675,0.738374,-6.94525,0.204806,0.437734,-0.875468,0,0.0573117,-0.114623,0,0.0551441,-0.110288,0,0.0143261,0.732728,0.366364,1.79507,0.153321,0.0766607,-0.0782301,
8.16,-43.9515,-21.9757,60.2477,-1.41297,-0.706485,-28.1711,1.47601,0.738006,-6.93116,0.204172,0.437793,-0.875586,0,0.0578845,-0.115769,0,0.0572779,-0.114556,0,0.0141869,0.73312,0.36656,1.80281,0.152487,0.0762437,-0.0775121,
8.17,-43.9655,-21.9827,59.9653,-1.39821,-0.699107,-28.2403,1.47561,0.737806,-6.91724,0.203532,0.437853,-0.875705,0,0.0584744,-0.116949,0,0.0589903,-0.117981,0,0.0140679,0.733509,0.366754,1.81055,0.151858,0.0759289,-0.0769028,
8.18,-43.9793,-21.9896,59.6822,-1.38346,-0.691729,-28.3093,1.47555,0.737775,-6.90349,0.202885,0.437913,-0.875825,0,0.0590771,-0.118154,0,0.0602723,-0.120545,0,0.0139692,0.733892,0.366946,1.8183,0.151438,0.0757189,-0.0764033,
8.19,-43.993,-21.9965,59.3984,-1.3687,-0.68435,-28.3782,1.47584,0.737919,-6.88993,0.202232,0.437973,-0.875946,0,0.0596882,-0.119376,0,0.061117,-0.122234,0,0.0138909,0.734271,0.367136,1.82605,0.151231,0.0756155,-0.0760144,
8.2,-44.0065,-22.0033,59.1139,-1.35393,-0.676967,-28.447,1.47648,0.738238,-6.87655,0.201572,0.438034,-0.876068,0,0.0603034,-0.120607,0,0.0615196,-0.123039,0,0.0138331,0.734645,0.367322,1.8338,0.15124,0.0756202,-0.0757362,
8.21,-44.0199,-22.01,58.8288,-1.33916,-0.66958,-28.5156,1.47747,0.738734,-6.86334,0.200904,0.438095,-0.876191,0,0.0609182,-0.121836,0,0.0614776,-0.122955,0,0.0137955,0.735013,0.367506,1.84156,0.151468,0.0757339,-0.0755685,
8.22,-44.0331,-22.0166,58.543,-1.32437,-0.662186,-28.5841,1.47882,0.739408,-6.85031,0.20023,0.438157,-0.876314,0,0.0615281,-0.123056,0,0.0609905,-0.121981,0,0.013778,0.735376,0.367688,1.84932,0.151914,0.075957,-0.0755102,
8.23,-44.0462,-22.0231,58.2564,-1.30957,-0.654783,-28.6525,1.48052,0.740259,-6.83745,0.19955,0.438219,-0.876438,0,0.0621287,-0.124257,0,0.0600602,-0.12012,0,0.0137804,0.735732,0.367866,1.85708,0.152578,0.076289,-0.0755599,
8.24,-44.0592,-22.0296,57.9692,-1.29474,-0.647371,-28.7207,1.48257,0.741285,-6.82476,0.198863,0.438282,-0.876563,0,0.0627156,-0.125431,0,0.0586909,-0.117382,0,0.0138023,0.736083,0.368041,1.86485,0.153459,0.0767294,-0.0757156,
8.25,-44.072,-22.036,57.6813,-1.27989,-0.639946,-28.7889,1.48497,0.742484,-6.81224,0.198169,0.438344,-0.876689,0,0.0632845,-0.126569,0,0.0568888,-0.113778,0,0.013843,0.736427,0.368214,1.87262,0.154553,0.0772767,-0.0759748,
8.26,-44.0846,-22.0423,57.3928,-1.26501,-0.632507,-28.8569,1.4877,0.743852,-6.79989,0.19747,0.438408,-0.876815,0,0.0638311,-0.127662,0,0.0546627,-0.109325,0,0.0139022,0.736765,0.368382,1.88039,0.155858,0.077929,-0.0763343,
8.27,-44.0971,-22.0486,57.1035,-1.25011,-0.625053,-28.9247,1.49077,0.745386,-6.78768,0.196764,0.438471,-0.876942,0,0.0643514,-0.128703,0,0.0520233,-0.104047,0,0.013979,0.737095,0.368548,1.88817,0.157368,0.0786839,-0.0767906,
8.28,-44.1095,-22.0547,56.8136,-1.23517,-0.617583,-28.9925,1.49416,0.74708,-6.77563,0.196054,0.438535,-0.877069,0,0.0648412,-0.129682,0,0.0489838,-0.0979676,0,0.0140728,0.737419,0.36871,1.89595,0.159076,0.0795381,-0.0773397,
8.29,-44.1217,-22.0608,56.523,-1.22019,-0.610093,-29.0601,1.49785,0.748927,-6.76372,0.195338,0.438598,-0.877197,0,0.0652968,-0.130594,0,0.0455593,-0.0911185,0,0.0141827,0.737736,0.368868,1.90374,0.160977,0.0804883,-0.077977,
8.3,-44.1337,-22.0669,56.2317,-1.20517,-0.602584,-29.1277,1.50184,0.750921,-6.75194,0.194617,0.438663,-0.877325,0,0.0657145,-0.131429,0,0.041767,-0.0835341,0,0.0143078,0.738045,0.369022,1.91153,0.16306,0.0815302,-0.0786975,
8.31,-44.1456,-22.0728,55.9398,-1.19011,-0.595054,-29.1951,1.50611,0.753054,-6.74028,0.193892,0.438727,-0.877454,0,0.0660907,-0.132181,0,0.0376264,-0.0752528,0,0.0144471,0.738346,0.369173,1.91932,0.165318,0.0826591,-0.0794957,
8.32,-44.1574,-22.0787,55.6471,-1.175,-0.5875,-29.2623,1.51063,0.755316,-6.72873,0.193164,0.438791,-0.877582,0,0.0664223,-0.132845,0,0.0331585,-0.066317,0,0.0145995,0.73864,0.36932,1.92712,0.16774,0.0838701,-0.0803659,
8.33,-44.169,-22.0845,55.3538,-1.15985,-0.579923,-29.3295,1.5154,0.7577,-6.71729,0.192432,0.438855,-0.877711,0,0.0667062,-0.133412,0,0.0283864,-0.0567729,0,0.0147639,0.738925,0.369462,1.93491,0.170315,0.0851574,-0.0813019,
8.34,-44.1804,-22.0902,55.0599,-1.14464,-0.572321,-29.3966,1.52039,0.760193,-6.70595,0.191697,0.43892,-0.877839,0,0.0669395,-0.133879,0,0.023335,-0.04667,0,0.014939,0.739202,0.369601,1.94272,0.17303,0.0865149,-0.0822971,
8.35,-44.1917,-22.0959,54.7652,-1.12939,-0.564694,-29.4635,1.52557,0.762786,-6.69468,0.190961,0.438984,-0.877968,0,0.0671199,-0.13424,0,0.0180306,-0.0360612,0,0.0151237,0.739471,0.369735,1.95053,0.175873,0.0879363,-0.0833446,
8.36,-44.2029,-22.1014,54.4699,-1.11408,-0.557039,-29.5304,1.53093,0.765466,-6.68349,0.190223,0.439048,-0.878096,0,0.0672449,-0.13449,0,0.012501,-0.0250021,0,0.0153167,0.739731,0.369865,1.95834,0.178829,0.0894145,-0.0844374,
8.37,-44.2139,-22.1069,54.174,-1.09871,-0.549357,-29.5971,1.53644,0.768222,-6.67235,0.189484,0.439112,-0.878224,0,0.0673126,-0.134625,0,0.00677563,-0.0135513,0,0.0155166,0.739982,0.369991,1.96615,0.181885,0.0909425,-0.085568,
8.38,-44.2247,-22.1123,53.8773,-1.08329,-0.541646,-29.6637,1.54208,0.771041,-6.66125,0.188745,0.439175,-0.878351,0,0.0673215,-0.134643,0,0.000884785,-0.00176957,0,0.015722,0.740224,0.370112,1.97397,0.185025,0.0925125,-0.086729,
8.39,-44.2354,-22.1177,53.58,-1.06781,-0.533907,-29.7302,1.54782,0.77391,-6.65019,0.188006,0.439239,-0.878478,0,0.0672701,-0.13454,0,-0.00514,0.01028,0,0.0159316,0.740458,0.370229,1.98179,0.188234,0.0941168,-0.0879125,
8.4,-44.2459,-22.1229,53.2821,-1.05228,-0.526139,-29.7966,1.55363,0.776814,-6.63915,0.187269,0.439302,-0.878604,0,0.0671574,-0.134315,0,-0.0112663,0.0225326,0,0.016144,0.740683,0.370341,1.98961,0.191495,0.0957473,-0.0891109,
8.41,-44.2563,-22.1281,52.9834,-1.03668,-0.518342,-29.8629,1.55948,0.779741,-6.62811,0.186533,0.439364,-0.878729,0,0.0669828,-0.133966,0,-0.0174611,0.0349222,0,0.0163576,0.740898,0.370449,1.99744,0.194791,0.0973957,-0.090316,
8.42,-44.2665,-22.1332,52.6841,-1.02103,-0.510515,-29.929,1.56535,0.782676,-6.61707,0.1858,0.439427,-0.878853,0,0.0667459,-0.133492,0,-0.0236906,0.0473813,0,0.0165712,0.741104,0.370552,2.00527,0.198107,0.0990535,-0.0915201,
8.43,-44.2765,-22.1383,52.3842,-1.00532,-0.502659,-29.9951,1.57121,0.785605,-6.60601,0.18507,0.439488,-0.878976,0,0.0664467,-0.132893,0,-0.0299209,0.0598418,0,0.0167832,0.741301,0.370651,2.0131,0.201424,0.100712,-0.0927152,
8.44,-44.2864,-22.1432,52.0836,-0.989547,-0.494774,-30.0611,1.57703,0.788513,-6.59491,0.184344,0.439549,-0.879098,0,0.0660855,-0.132171,0,-0.0361177,0.0722354,0,0.0169922,0.741489,0.370745,2.02094,0.204726,0.102363,-0.0938934,
8.45,-44.2962,-22.1481,51.7823,-0.97372,-0.48686,-30.1269,1.58277,0.791386,-6.58377,0.183622,0.43961,-0.879219,0,0.065663,-0.131326,0,-0.0422468,0.0844936,0,0.0171969,0.741668,0.370834,2.02877,0.207995,0.103997,-0.0950469,
8.46,-44.3057,-22.1529,51.4804,-0.957835,-0.478918,-30.1926,1.58842,0.794209,-6.57257,0.182906,0.439669,-0.879339,0,0.0651803,-0.130361,0,-0.0482741,0.0965483,0,0.0173959,0.741837,0.370919,2.03662,0.211213,0.105607,-0.0961681,
8.47,-44.3152,-22.1576,51.1778,-0.941896,-0.470948,-30.2582,1.59394,0.796969,-6.5613,0.182195,0.439728,-0.879457,0,0.0646386,-0.129277,0,-0.0541661,0.108332,0,0.0175878,0.741998,0.370999,2.04446,0.214365,0.107182,-0.0972496,
8.48,-44.3244,-22.1622,50.8746,-0.925903,-0.462952,-30.3237,1.5993,0.799651,-6.54995,0.181491,0.439787,-0.879573,0,0.0640397,-0.128079,0,-0.0598895,0.119779,0,0.0177713,0.742149,0.371075,2.05231,0.217432,0.108716,-0.098284,
8.49,-44.3335,-22.1668,50.5707,-0.909858,-0.454929,-30.3891,1.60448,0.802242,-6.5385,0.180794,0.439844,-0.879688,0,0.0633856,-0.126771,0,-0.0654121,0.130824,0,0.0179452,0.742292,0.371146,2.06015,0.220399,0.110199,-0.0992645,
8.5,-44.3425,-22.1712,50.2661,-0.893764,-0.446882,-30.4544,1.60946,0.804728,-6.52695,0.180105,0.439901,-0.879801,0,0.0626786,-0.125357,0,-0.0707025,0.141405,0,0.0181083,0.742425,0.371213,2.06801,0.223249,0.111624,-0.100184,
8.51,-44.3512,-22.1756,49.9609,-0.877622,-0.438811,-30.5195,1.61419,0.807097,-6.51528,0.179424,0.439956,-0.879912,0,0.0619213,-0.123843,0,-0.0757303,0.151461,0,0.0182595,0.74255,0.371275,2.07586,0.225966,0.112983,-0.101037,
8.52,-44.3598,-22.1799,49.6551,-0.861435,-0.430718,-30.5846,1.61867,0.809336,-6.50349,0.178751,0.440011,-0.880022,0,0.0611166,-0.122233,0,-0.0804667,0.160933,0,0.0183976,0.742667,0.371333,2.08371,0.228536,0.114268,-0.101817,
8.53,-44.3683,-22.1841,49.3486,-0.845206,-0.422603,-30.6495,1.62287,0.811433,-6.49157,0.178088,0.440065,-0.880129,0,0.0602678,-0.120536,0,-0.0848841,0.169768,0,0.0185218,0.742774,0.371387,2.09157,0.230945,0.115473,-0.102519,
8.54,-44.3766,-22.1883,49.0415,-0.828939,-0.414469,-30.7143,1.62676,0.813378,-6.4795,0.177435,0.440117,-0.880235,0,0.0593782,-0.118756,0,-0.0889566,0.177913,0,0.018631,0.742874,0.371437,2.09943,0.233179,0.11659,-0.103137,
8.55,-44.3847,-22.1924,48.7337,-0.812636,-0.406318,-30.779,1.63032,0.81516,-6.46729,0.176792,0.440169,-0.880338,0,0.0584516,-0.116903,0,-0.0926602,0.18532,0,0.0187245,0.742966,0.371483,2.10728,0.235226,0.117613,-0.103667,
8.56,-44.3927,-22.1963,48.4252,-0.7963,-0.39815,-30.8435,1.63354,0.816769,-6.45492,0.176159,0.44022,-0.88044,0,0.0574919,-0.114984,0,-0.0959728,0.191946,0,0.0188014,0.74305,0.371525,2.11514,0.237073,0.118537,-0.104105,
8.57,-44.4005,-22.2002,48.1161,-0.779936,-0.389968,-30.9079,1.6364,0.818198,-6.44239,0.175537,0.44027,-0.880539,0,0.0565031,-0.113006,0,-0.0988744,0.197749,0,0.0188613,0.743126,0.371563,2.12301,0.238711,0.119356,-0.104447,
8.58,-44.4081,-22.2041,47.8064,-0.763548,-0.381774,-30.9722,1.63888,0.819438,-6.42969,0.174927,0.440318,-0.880636,0,0.0554897,-0.110979,0,-0.101347,0.202694,0,0.0189035,0.743195,0.371597,2.13087,0.240131,0.120065,-0.10469,
8.59,-44.4156,-22.2078,47.4961,-0.747138,-0.373569,-31.0364,1.64097,0.820483,-6.41682,0.174327,0.440366,-0.880732,0,0.0544559,-0.108912,0,-0.103376,0.206751,0,0.0189275,0.743256,0.371628,2.13873,0.241323,0.120661,-0.104831,
8.6,-44.4229,-22.2114,47.1851,-0.730711,-0.365356,-31.1004,1.64265,0.821327,-6.40378,0.173739,0.440412,-0.880824,0,0.0534064,-0.106813,0,-0.104947,0.209894,0,0.018933,0.743311,0.371656,2.14659,0.242281,0.121141,-0.10487,
8.61,-44.43,-22.215,46.8734,-0.714272,-0.357136,-31.1643,1.64393,0.821966,-6.39057,0.173163,0.440458,-0.880915,0,0.0523459,-0.104692,0,-0.10605,0.212101,0,0.0189199,0.743359,0.37168,2.15445,0.242999,0.1215,-0.104804,
8.62,-44.437,-22.2185,46.5611,-0.697824,-0.348912,-31.2281,1.64479,0.822396,-6.37718,0.172598,0.440502,-0.881004,0,0.0512792,-0.102558,0,-0.106678,0.213357,0,0.0188879,0.743401,0.371701,2.16231,0.243474,0.121737,-0.104633,
8.63,-44.4438,-22.2219,46.2482,-0.681372,-0.340686,-31.2917,1.64523,0.822615,-6.36362,0.172045,0.440545,-0.88109,0,0.0502109,-0.100422,0,-0.106826,0.213651,0,0.018837,0.743437,0.371719,2.17017,0.243701,0.12185,-0.104356,
8.64,-44.4505,-22.2252,45.9347,-0.664919,-0.33246,-31.3552,1.64524,0.822622,-6.34988,0.171504,0.440587,-0.881175,0,0.049146,-0.098292,0,-0.10649,0.21298,0,0.0187673,0.743468,0.371734,2.17803,0.243679,0.12184,-0.103974,
8.65,-44.457,-22.2285,45.6205,-0.648471,-0.324236,-31.4186,1.64484,0.822418,-6.33597,0.170974,0.440629,-0.881257,0,0.0480893,-0.0961786,0,-0.105671,0.211343,0,0.018679,0.743493,0.371746,2.18589,0.243409,0.121704,-0.103489,
8.66,-44.4633,-22.2316,45.3057,-0.632031,-0.316015,-31.4818,1.644,0.822002,-6.3219,0.170456,0.440669,-0.881338,0,0.0470456,-0.0940911,0,-0.104373,0.208747,0,0.0185724,0.743512,0.371756,2.19375,0.242891,0.121445,-0.102901,
8.67,-44.4694,-22.2347,44.9902,-0.615603,-0.307802,-31.5449,1.64276,0.821379,-6.30766,0.169949,0.440708,-0.881416,0,0.0460195,-0.0920391,0,-0.102602,0.205203,0,0.018448,0.743527,0.371764,2.20161,0.242127,0.121064,-0.102214,
8.68,-44.4754,-22.2377,44.6741,-0.599192,-0.299596,-31.6078,1.6411,0.820551,-6.29326,0.169453,0.440746,-0.881492,0,0.0450159,-0.0900318,0,-0.100365,0.20073,0,0.0183061,0.743538,0.371769,2.20947,0.241124,0.120562,-0.10143,
8.69,-44.4813,-22.2406,44.3574,-0.582802,-0.291401,-31.6706,1.63905,0.819523,-6.2787,0.168968,0.440783,-0.881567,0,0.0440391,-0.0880783,0,-0.0976752,0.19535,0,0.0181474,0.743544,0.371772,2.21732,0.239884,0.119942,-0.100552,
8.7,-44.4869,-22.2435,44.0401,-0.566436,-0.283218,-31.7333,1.6366,0.818302,-6.264,0.168493,0.44082,-0.881639,0,0.0430937,-0.0861873,0,-0.0945462,0.189092,0,0.0179727,0.743546,0.371773,2.22517,0.238417,0.119208,-0.0995844,
8.71,-44.4924,-22.2462,43.7221,-0.550098,-0.275049,-31.7957,1.63379,0.816895,-6.24917,0.168028,0.440855,-0.88171,0,0.0421837,-0.0843674,0,-0.0909948,0.18199,0,0.0177827,0.743544,0.371772,2.23302,0.23673,0.118365,-0.0985318,
8.72,-44.4978,-22.2489,43.4036,-0.533792,-0.266896,-31.8581,1.63062,0.815309,-6.2342,0.167572,0.44089,-0.88178,0,0.0413133,-0.0826266,0,-0.0870405,0.174081,0,0.0175783,0.74354,0.37177,2.24087,0.234832,0.117416,-0.097399,
8.73,-44.5029,-22.2515,43.0844,-0.517521,-0.25876,-31.9203,1.62711,0.813555,-6.21911,0.167126,0.440924,-0.881848,0,0.0404863,-0.0809725,0,-0.0827052,0.16541,0,0.0173604,0.743532,0.371766,2.24871,0.232735,0.116367,-0.0961914,
8.74,-44.5079,-22.254,42.7645,-0.501288,-0.250644,-31.9823,1.62329,0.811643,-6.20391,0.166688,0.440957,-0.881914,0,0.0397061,-0.0794123,0,-0.078013,0.156026,0,0.0171302,0.743521,0.37176,2.25656,0.230451,0.115225,-0.0949149,
8.75,-44.5128,-22.2564,42.4441,-0.485096,-0.242548,-32.0442,1.61917,0.809583,-6.18862,0.166259,0.440989,-0.881979,0,0.0389762,-0.0779525,0,-0.0729905,0.145981,0,0.0168887,0.743507,0.371754,2.2644,0.227993,0.113996,-0.0935758,
8.76,-44.5175,-22.2587,42.123,-0.468948,-0.234474,-32.1059,1.61478,0.807389,-6.17323,0.165837,0.441021,-0.882042,0,0.0382996,-0.0765991,0,-0.0676661,0.135332,0,0.0166372,0.743491,0.371746,2.27223,0.225375,0.112688,-0.0921806,
8.77,-44.522,-22.261,41.8014,-0.452847,-0.226423,-32.1675,1.61015,0.805073,-6.15777,0.165421,0.441052,-0.882105,0,0.0376789,-0.0753577,0,-0.0620704,0.124141,0,0.0163768,0.743473,0.371736,2.28007,0.222614,0.111307,-0.0907362,
8.78,-44.5264,-22.2632,41.4791,-0.436794,-0.218397,-32.2289,1.6053,0.802649,-6.14224,0.165012,0.441083,-0.882166,0,0.0371165,-0.074233,0,-0.0562355,0.112471,0,0.0161089,0.743453,0.371726,2.2879,0.219726,0.109863,-0.0892499,
8.79,-44.5306,-22.2653,41.1562,-0.420791,-0.210396,-32.2902,1.60026,0.800131,-6.12666,0.164608,0.441113,-0.882226,0,0.0366146,-0.0732291,0,-0.0501951,0.10039,0,0.0158348,0.743431,0.371715,2.29572,0.216727,0.108364,-0.0877292,
8.8,-44.5346,-22.2673,40.8326,-0.404841,-0.20242,-32.3513,1.59507,0.797536,-6.11105,0.164209,0.441143,-0.882286,0,0.0361747,-0.0723494,0,-0.0439846,0.0879692,0,0.0155559,0.743407,0.371703,2.30354,0.213636,0.106818,-0.0861816,
8.81,-44.5385,-22.2693,40.5085,-0.388943,-0.194472,-32.4123,1.58976,0.794878,-6.0954,0.163814,0.441172,-0.882345,0,0.0357983,-0.0715966,0,-0.0376402,0.0752804,0,0.0152735,0.743381,0.371691,2.31136,0.210472,0.105236,-0.0846151,
8.82,-44.5423,-22.2711,40.1838,-0.3731,-0.18655,-32.4731,1.58435,0.792173,-6.07975,0.163423,0.441201,-0.882403,0,0.0354863,-0.0709726,0,-0.0311992,0.0623984,0,0.0149892,0.743355,0.371677,2.31918,0.207253,0.103627,-0.0830373,
8.83,-44.5458,-22.2729,39.8585,-0.357311,-0.178655,-32.5337,1.57888,0.789438,-6.0641,0.163034,0.44123,-0.88246,0,0.0352393,-0.0704786,0,-0.0246997,0.0493994,0,0.0147043,0.743326,0.371663,2.32699,0.204,0.102,-0.0814564,
8.84,-44.5492,-22.2746,39.5325,-0.341577,-0.170789,-32.5942,1.57338,0.78669,-6.04846,0.162647,0.441259,-0.882517,0,0.0350575,-0.070115,0,-0.0181802,0.0363605,0,0.0144203,0.743297,0.371648,2.3348,0.200732,0.100366,-0.0798802,
8.85,-44.5525,-22.2763,39.206,-0.325898,-0.162949,-32.6545,1.56789,0.783945,-6.03285,0.162262,0.441287,-0.882574,0,0.0349407,-0.0698814,0,-0.0116796,0.0233592,0,0.0141385,0.743266,0.371633,2.3426,0.197469,0.0987343,-0.0783167,
