time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
4.23,-9.17391,-15.2898,112.238,-2.12004,-3.53339,9.77746,0.239269,0.398782,-10.3055,0.921083,0.333879,-0.200327,1.32117e-16,0.415413,-0.249248,1.53349e-15,0.17454,-0.104724,1.7391e-15,0.00582796,0.149319,0.248864,-0.288017,-0.00575725,-0.00959541,-0.0112758,
4.24,-9.19509,-15.3251,112.334,-2.11765,-3.52942,9.67449,0.238227,0.397045,-10.2973,0.920133,0.335799,-0.201479,1.40303e-16,0.417172,-0.250303,1.49442e-15,0.175907,-0.105544,-3.90778e-15,0.00566406,0.148443,0.247405,-0.283474,-0.00550709,-0.00917848,-0.0108945,
4.25,-9.21624,-15.3604,112.43,-2.11528,-3.52547,9.5716,0.237233,0.395389,-10.289,0.919174,0.337725,-0.202635,1.48054e-16,0.418948,-0.251369,1.44051e-15,0.177602,-0.106561,-5.39018e-15,0.00546935,0.147573,0.245956,-0.278975,-0.00523338,-0.00872231,-0.0104583,
4.26,-9.23737,-15.3956,112.525,-2.11292,-3.52153,9.46879,0.236286,0.393811,-10.2808,0.918205,0.339658,-0.203795,1.55698e-16,0.420744,-0.252446,1.41776e-15,0.179615,-0.107769,-2.27528e-15,0.00524361,0.146709,0.244515,-0.274519,-0.00493724,-0.00822874,-0.00996796,
4.27,-9.25847,-15.4308,112.618,-2.11057,-3.51761,9.36606,0.235385,0.392308,-10.2725,0.917226,0.341597,-0.204958,1.63232e-16,0.422563,-0.253538,1.38244e-15,0.181937,-0.109162,-3.5325e-15,0.00498661,0.145851,0.243084,-0.270106,-0.00461979,-0.00769965,-0.00942395,
4.28,-9.27956,-15.4659,112.711,-2.10822,-3.5137,9.26342,0.234526,0.390876,-10.2643,0.916237,0.343542,-0.206125,1.70767e-16,0.424409,-0.254645,1.36837e-15,0.184558,-0.110735,-1.40675e-15,0.00469819,0.144998,0.241663,-0.265735,-0.00428217,-0.00713695,-0.00882698,
4.29,-9.30061,-15.501,112.803,-2.10588,-3.50981,9.16086,0.233708,0.389513,-10.256,0.915239,0.345494,-0.207297,1.78031e-16,0.426283,-0.25577,1.32551e-15,0.18747,-0.112482,-4.28611e-15,0.00437821,0.14415,0.240251,-0.261407,-0.00392554,-0.00654257,-0.00817775,
4.3,-9.32165,-15.5361,112.893,-2.10355,-3.50592,9.05838,0.232929,0.388216,-10.2476,0.91423,0.347453,-0.208472,1.85294e-16,0.42819,-0.256914,1.32576e-15,0.190661,-0.114396,2.55316e-17,0.00402657,0.143309,0.238848,-0.257121,-0.00355107,-0.00591846,-0.00747706,
4.31,-9.34266,-15.5711,112.983,-2.10123,-3.50205,8.95599,0.232188,0.386981,-10.2393,0.913211,0.349418,-0.209651,1.9272e-16,0.430131,-0.258079,1.33881e-15,0.194121,-0.116473,1.30489e-15,0.0036432,0.142473,0.237455,-0.252878,-0.00315995,-0.00526659,-0.00672572,
4.32,-9.36365,-15.6061,113.071,-2.09892,-3.4982,8.85368,0.231483,0.385804,-10.231,0.912181,0.35139,-0.210834,2.00255e-16,0.43211,-0.259266,1.34856e-15,0.19784,-0.118704,9.75027e-16,0.00322806,0.141643,0.236072,-0.248676,-0.00275336,-0.00458893,-0.00592462,
4.33,-9.38462,-15.641,113.159,-2.09661,-3.49435,8.75145,0.23081,0.384684,-10.2226,0.911141,0.353369,-0.212021,2.07898e-16,0.434128,-0.260477,1.35883e-15,0.201809,-0.121085,1.02687e-15,0.00278115,0.140819,0.234698,-0.244515,-0.00233248,-0.00388747,-0.00507468,
4.34,-9.40556,-15.6759,113.245,-2.09431,-3.49051,8.64931,0.23017,0.383616,-10.2143,0.91009,0.355355,-0.213213,2.15704e-16,0.436188,-0.261713,1.39416e-15,0.206015,-0.123609,3.53334e-15,0.00230248,0.14,0.233334,-0.240396,-0.00189851,-0.00316418,-0.00417686,
4.35,-9.42648,-15.7108,113.331,-2.09201,-3.48669,8.54725,0.229559,0.382598,-10.2059,0.909028,0.357348,-0.214409,2.23509e-16,0.438292,-0.262975,1.39879e-15,0.210449,-0.12627,4.62176e-16,0.00179212,0.139188,0.23198,-0.236318,-0.00145262,-0.00242104,-0.00323216,
4.36,-9.44738,-15.7456,113.415,-2.08972,-3.48287,8.44528,0.228975,0.381626,-10.1975,0.907954,0.359349,-0.215609,2.31531e-16,0.440443,-0.264266,1.42468e-15,0.215101,-0.129061,2.58929e-15,0.00125014,0.138381,0.230635,-0.232281,-0.000996008,-0.00166001,-0.00224162,
4.37,-9.46825,-15.7804,113.499,-2.08744,-3.47906,8.34339,0.228418,0.380697,-10.1891,0.90687,0.361357,-0.216814,2.395e-16,0.442643,-0.265586,1.44827e-15,0.21996,-0.131976,2.35892e-15,0.000676659,0.137581,0.229301,-0.228285,-0.000529831,-0.000883052,-0.0012063,
4.38,-9.4891,-15.8152,113.581,-2.08516,-3.47526,8.24158,0.227885,0.379808,-10.1807,0.905774,0.363373,-0.218024,2.47685e-16,0.444893,-0.266936,1.4591e-15,0.225014,-0.135009,1.08322e-15,7.18167e-05,0.136786,0.227977,-0.224329,-5.52587e-05,-9.20979e-05,-0.00012729,
4.39,-9.50993,-15.8499,113.663,-2.08289,-3.47148,8.13986,0.227373,0.378956,-10.1723,0.904666,0.365397,-0.219238,2.55978e-16,0.447196,-0.268317,1.46762e-15,0.230255,-0.138153,8.51732e-16,0.000564224,0.135997,0.226662,-0.220413,0.000426559,0.000710931,0.000994281,
4.4,-9.53074,-15.8846,113.743,-2.08062,-3.46769,8.03822,0.226883,0.378138,-10.1639,0.903545,0.367429,-0.220457,2.64108e-16,0.449552,-0.269731,1.47739e-15,0.235672,-0.141403,9.76787e-16,0.00123127,0.135215,0.225358,-0.216537,0.000914482,0.00152414,0.00215727,
4.41,-9.55152,-15.9192,113.822,-2.07835,-3.46392,7.93666,0.22641,0.37735,-10.1555,0.902413,0.36947,-0.221682,2.72239e-16,0.451965,-0.271179,1.4916e-15,0.241254,-0.144753,1.42111e-15,0.00192911,0.134439,0.224065,-0.2127,0.00140739,0.00234564,0.00336052,
4.42,-9.57228,-15.9538,113.901,-2.07609,-3.46015,7.83519,0.225955,0.376591,-10.1471,0.901268,0.371519,-0.222911,2.80153e-16,0.454435,-0.272661,1.47304e-15,0.246992,-0.148195,-1.85563e-15,0.00265749,0.133669,0.222781,-0.208903,0.00190417,0.00317361,0.00460284,
4.43,-9.59302,-15.9884,113.978,-2.07384,-3.4564,7.7338,0.225514,0.375857,-10.1388,0.900111,0.373577,-0.224146,2.88392e-16,0.456964,-0.274178,1.45987e-15,0.252875,-0.151725,-1.31749e-15,0.00341616,0.132905,0.221508,-0.205145,0.00240373,0.00400622,0.00588304,
4.44,-9.61374,-16.0229,114.054,-2.07159,-3.45264,7.6325,0.225087,0.375145,-10.1304,0.89894,0.375644,-0.225386,2.96631e-16,0.459553,-0.275732,1.45793e-15,0.258893,-0.155336,-1.93996e-16,0.00420482,0.132147,0.220245,-0.201425,0.00290501,0.00484168,0.00719991,
4.45,-9.63443,-16.0574,114.13,-2.06934,-3.4489,7.53128,0.224671,0.374452,-10.122,0.897756,0.37772,-0.226632,3.04544e-16,0.462203,-0.277322,1.42667e-15,0.265037,-0.159022,-3.12564e-15,0.00502316,0.131396,0.218993,-0.197744,0.00340694,0.00567824,0.00855221,
4.46,-9.6551,-16.0918,114.204,-2.0671,-3.44516,7.43014,0.224266,0.373776,-10.1136,0.896559,0.379805,-0.227883,3.12349e-16,0.464916,-0.27895,1.41519e-15,0.271298,-0.162779,-1.14743e-15,0.00587085,0.130651,0.217752,-0.194102,0.00390851,0.00651419,0.00993873,
4.47,-9.67575,-16.1263,114.277,-2.06486,-3.44143,7.32909,0.223869,0.373114,-10.1052,0.895347,0.3819,-0.22914,3.19829e-16,0.467693,-0.280616,1.37345e-15,0.277665,-0.166599,-4.17429e-15,0.00674753,0.129912,0.216521,-0.190497,0.00440871,0.00734784,0.0113582,
4.48,-9.69638,-16.1606,114.349,-2.06262,-3.43771,7.22812,0.223479,0.372464,-10.0969,0.894122,0.384005,-0.230403,3.27092e-16,0.470534,-0.28232,1.33588e-15,0.28413,-0.170478,-3.75712e-15,0.00765282,0.129181,0.215301,-0.18693,0.00490654,0.00817757,0.0128094,
4.49,-9.71698,-16.195,114.421,-2.06039,-3.43399,7.12724,0.223094,0.371823,-10.0885,0.892882,0.386121,-0.231672,3.34138e-16,0.473441,-0.284064,1.27663e-15,0.290684,-0.17441,-5.92478e-15,0.00858633,0.128455,0.214092,-0.183401,0.00540105,0.00900175,0.0142911,
4.5,-9.73756,-16.2293,114.491,-2.05817,-3.43028,7.02644,0.222713,0.371188,-10.0802,0.891628,0.388246,-0.232948,3.41076e-16,0.476414,-0.285848,1.23232e-15,0.297318,-0.178391,-4.43173e-15,0.00954762,0.127736,0.212894,-0.179909,0.0058913,0.00981883,0.0158019,
4.51,-9.75812,-16.2635,114.56,-2.05594,-3.42657,6.92572,0.222335,0.370558,-10.0718,0.890359,0.390382,-0.234229,3.47905e-16,0.479454,-0.287672,1.19859e-15,0.304023,-0.182414,-3.37266e-15,0.0105363,0.127024,0.211707,-0.176453,0.00637638,0.0106273,0.0173408,
4.52,-9.77866,-16.2978,114.629,-2.05372,-3.42287,6.82508,0.221957,0.369929,-10.0635,0.889074,0.392529,-0.235517,3.54409e-16,0.482562,-0.289537,1.13477e-15,0.31079,-0.186474,-6.38173e-15,0.0115518,0.126319,0.210532,-0.173034,0.00685539,0.0114257,0.0189063,
4.53,-9.79917,-16.332,114.696,-2.05151,-3.41918,6.72453,0.22158,0.3693,-10.0552,0.887774,0.394686,-0.236812,3.60804e-16,0.485738,-0.291443,1.10679e-15,0.317613,-0.190568,-2.79825e-15,0.0125937,0.12562,0.209367,-0.169651,0.00732749,0.0122125,0.0204972,
